Time, Theta AF3,Alpha AF3,Low beta AF3,High beta AF3, Gamma AF3, Theta AF4,Alpha AF4,Low beta AF4,High beta AF4, Gamma AF4, Theta T7,Alpha T7,Low beta T7,High beta T7, Gamma T7, Theta T8,Alpha T8,Low beta T8,High beta T8, Gamma T8, Theta Pz,Alpha Pz,Low beta Pz,High beta Pz, Gamma Pz
1455546100.502036,492.699355,182.070181,288.214203,90.775570,24.505611,1111.220747,221.380910,279.860111,55.897089,26.484907,384.669504,231.303683,57.166086,14.740723,6.962634,508.895783,370.026592,65.455631,21.429984,12.583256,578.474916,36.227674,30.012963,10.868227,2.710000
1455546101.002047,690.843802,429.425876,466.043461,124.302962,57.939557,922.789422,618.584767,320.381954,68.824776,57.602906,445.367097,171.295969,75.177846,26.005759,8.910483,593.967363,194.611207,78.653460,46.767948,13.651696,539.897358,47.908173,58.015179,12.664829,6.867186
1455546101.502068,898.450657,747.144785,294.965133,311.531328,184.184994,1170.804917,717.139914,295.118867,235.292366,160.419174,240.445574,140.117203,61.972802,67.006975,32.406171,317.168404,162.304542,64.472242,108.456757,35.785188,454.012877,107.248853,59.578953,30.844771,32.136358
1455546102.002043,1477.996832,303.278329,137.575216,247.478866,208.508152,672.918287,283.528666,144.674344,250.792493,199.752357,212.081673,83.387271,114.840654,71.458296,45.539838,292.974504,123.156078,96.398725,77.598032,46.501798,431.029165,90.657010,70.356901,32.785947,48.359035
1455546102.502051,1043.430038,198.652631,88.727576,56.160572,45.383056,390.467262,125.640427,53.092866,58.248018,49.632683,197.516685,88.148924,69.262559,23.306450,11.050780,305.815030,185.706869,66.505031,21.858024,19.038567,409.829945,72.606616,60.473813,17.882277,18.256337
1455546103.002047,235.151508,106.077045,79.931720,14.473961,5.928916,240.061594,49.024920,46.393350,11.847587,5.957043,83.849627,31.306051,27.022458,6.294257,3.170013,128.016002,67.331238,21.048435,9.150254,5.891371,190.868888,13.413146,13.517323,4.049882,3.245486
1455546103.502063,217.685495,36.559721,93.964718,12.106167,3.554255,174.169370,17.015923,67.637871,5.590624,3.092197,72.226230,6.492520,23.031001,3.563007,2.343321,103.988196,16.258210,12.219471,8.227057,3.282086,163.372769,3.514515,2.218681,0.920424,1.338353
1455546104.002056,230.327965,44.349435,61.950133,18.020129,13.534045,223.971579,28.306142,65.875722,10.930655,10.665484,93.131266,6.209912,15.401084,4.178333,2.625254,165.771791,21.373431,24.757753,10.674061,2.924060,155.545360,4.322780,3.668735,1.946840,1.615209
1455546104.502049,672.680679,304.251119,168.820000,78.683428,179.090998,308.152695,174.432933,148.406155,83.785801,138.500127,75.455419,37.483183,36.701917,25.462546,14.719437,191.397397,174.012933,130.883763,41.054597,23.127933,191.052160,36.368411,31.577022,5.953327,18.651829
1455546105.002055,1361.894198,370.888433,346.625345,96.463908,169.894166,376.649047,462.629984,180.929855,143.648588,152.994747,139.132929,100.514331,65.226083,39.307965,23.270096,189.287550,276.226704,119.298196,58.580067,35.441843,280.463121,134.076865,86.971964,13.894215,24.009982
1455546105.502044,809.474697,293.633533,154.820184,86.228366,46.460675,315.131445,237.818637,98.573736,73.805381,42.076741,297.192715,49.156682,52.589212,30.590926,11.443999,400.666440,161.233588,47.835504,40.929545,16.807604,167.311533,93.572674,51.686397,13.742300,7.919087
1455546106.002050,785.927747,289.452831,89.775210,106.173527,38.821219,447.955913,121.083896,40.489527,68.692039,32.009691,239.706919,33.595673,17.846004,25.876318,6.782277,339.109795,157.450036,27.942341,37.466092,9.140290,160.935716,26.062348,18.445042,9.011052,3.990048
1455546106.502051,973.366712,470.319315,317.284757,160.528235,139.936147,1333.654451,289.126093,174.462404,162.999560,121.790675,133.101404,24.523153,77.512732,41.746049,30.935212,453.585320,86.761569,93.110408,53.082045,50.322142,269.257204,70.109172,60.799009,33.325126,18.842591
1455546107.002071,855.336930,459.546824,593.290166,244.668696,222.132701,1432.075749,493.676090,240.230861,204.027638,176.364489,73.013287,62.093774,129.786238,57.170128,45.511519,476.952142,169.606600,169.924089,94.793226,82.926327,386.748988,54.405153,94.541542,45.517548,32.021087
1455546107.502165,855.336930,459.546824,593.290166,244.668696,222.132701,1432.075749,493.676090,240.230861,204.027638,176.364489,73.013287,62.093774,129.786238,57.170128,45.511519,476.952142,169.606600,169.924089,94.793226,82.926327,386.748988,54.405153,94.541542,45.517548,32.021087
1455546108.487014,1878.081984,1117.745337,954.662130,236.544159,213.687961,2571.648713,1998.319281,85.414268,111.255035,150.898660,128.390973,125.549495,51.235099,31.228588,50.608242,680.775290,731.082334,107.859824,99.089599,91.083564,434.591766,116.405543,116.245056,50.437198,25.680368
1455546109.139841,10602.509559,3869.585947,1949.731500,1289.655256,277.858760,12043.751267,3465.726553,3887.611681,816.225553,194.780568,489.293120,304.168535,130.721452,173.390751,60.952570,12392.117241,2149.704259,1130.062800,181.529620,149.796039,3323.854946,587.335428,1136.926650,517.723447,174.330891
1455546109.573076,11594.757774,3539.336136,1313.502130,404.262818,248.394511,10527.676612,5307.083087,2546.004873,992.618773,276.687134,418.477051,294.190550,131.373993,67.717122,53.768298,18638.407126,4254.737833,1336.845017,292.838336,156.007917,3219.197535,845.154798,643.186752,292.769895,155.534965
